file,private_vb,that_del,contract,vb_present,pro_2,do_pro,pro_dem,emphatic,pro_1,pro_it,vb_be,sub_conj_caus,disc_particle,pro_nom,hedge,amplifr,wh_ques,mod_poss,coord_conj_cls,wh_cls,prep_final,nn_all,prep,jj_attr,vb_past,pro_3,vb_perfect,vb_public,wh_rel_obj,wh_rel_subj,wh_rel_pipe,coord_conj_phrs,nn_nom,adv_time,adv_place,adv,infinitive,mod_pred,vb_suasive,sub_conj_cond,mod_necess,split_aux,conj_advl,passive_short,passive_by,passive_postnom,sub_conj_othr,th_vb,adv_down,jj_pred,mod_all,conj_all,passive_all,wh_all,wh_rel_all,jj_all,pro_all,vb_have,vb_all,vb_progress,that_rel,wh_comm_vb,wh_att_vb,wh_fact_vb,wh_likely_vb,comm_vb_other,att_vb_other,fact_vb_other,likely_vb_other,jj_att_pred,jj_epist_pred,jj_att_other,jj_epist_other,nn_stance_pp,det_nn_stance,nn_stance_other,all_indef_art,all_def_art,nn_stance_new,nn_common,nn_proper,nn_premod,,,,,,,,,,,,,,,,,,,,,th_vb_comm,th_vb_att,th_vb_fact,th_vb_likely,th_jj_att,th_jj_fact,th_jj_likely,th_nn_nonfact,th_nn_att,th_nn_fact,th_nn_likely,to_vb_speech,to_vb_mental,to_vb_desire,to_vb_effort,to_vb_prob,to_jj_certain,to_jj_able,to_jj_affect,to_jj_ease,to_jj_eval,to_nn_stance_all,advl_nonfact,advl_att,advl_fact,advl_likely,,th_vb_stance_all,th_jj_stance_all,th_nn_stance_all,th_stange_all,to_vb_stance_all,to_jj_stance_all,to_stance_all,advl_stance_all,,,,,,,,,,,,,,ipv_act,tpv_act,tpv_mental,tpv_mental,ipv_occur,pv_copular,pv_aspect,nn_human,nn_process,nn_cog,nn_abstact,nn_concrete,nn_technical,nn_quant,nn_place,nn_group,jj_size,jj_time,jj_color,jj_eval,jj_relation,jj_topic,vb_act,vb_comm,vb_mental,vb_cause,vb_occur,vb_exist,vb_aspect,,dim_1,dim_2,dim_3,dim_4,dim_5,file,tt_ratio,word_length,word_count
or_r3_guide_16_conversation_e_2.txt,0,0,0,51.7,17.2,0,0,17.2,0,34.5,0,0,0,0,0,0,0,0,0,0,0,362.1,172.4,86.2,0,0,0,0,0,0,0,0,34.5,0,17.2,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.2,17.2,0,69,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,86.2,0,241.4,51.7,51.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,51.7,17.2,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.15,-5.73,-2.68,-6.61,-3.63,                         or_r3_guide_16_conversation_e_2.txt,10.5,4.2,58
or_r3_guide_18_conversation_j_3.txt,0,0,0,131.6,52.6,26.3,26.3,0,0,0,0,0,0,0,0,0,0,78.9,0,0,0,236.8,78.9,52.6,0,0,0,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,26.3,0,26.3,0,0,0,0,78.9,0,52.6,0,0,52.6,52.6,0,131.6,0,52.6,0,0,0,0,26.3,0,26.3,0,0,0,0,0,0,0,0,0,78.9,0,157.9,26.3,78.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,0,26.3,26.3,0,0,0,0,0,0,0,0,52.6,0,0,0,0,0,0,0,21.99,-5.73,-0.52,-6.61,8.85,                         or_r3_guide_18_conversation_j_3.txt,7,4,38
or_r3_guide_19_conversation_e_3.txt,0,0,0,131.6,26.3,0,26.3,0,26.3,26.3,0,0,0,0,0,0,0,0,0,0,0,184.2,78.9,52.6,26.3,0,0,0,0,0,0,0,26.3,0,0,26.3,26.3,26.3,26.3,26.3,0,0,0,0,0,0,26.3,0,0,26.3,26.3,52.6,0,0,0,78.9,52.6,26.3,157.9,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,0,52.6,52.6,0,105.3,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,0,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,26.3,0,0,0,0,0,0,26.3,26.3,0,0,26.3,0,0,-4.06,-4.86,1.31,20.11,-3.63,                         or_r3_guide_19_conversation_e_3.txt,8.3,4.1,38
or_r3_guide_2_conversation_a_1.txt,21.7,0,21.7,152.2,0,0,0,0,0,21.7,0,0,0,21.7,0,0,0,0,0,0,0,282.6,108.7,87,21.7,21.7,0,0,0,21.7,0,0,21.7,0,0,0,21.7,21.7,21.7,0,0,0,0,0,0,0,0,0,0,0,21.7,0,0,0,21.7,87,21.7,21.7,152.2,0,0,0,0,0,0,21.7,21.7,0,0,0,0,43.5,0,0,0,0,43.5,21.7,0,173.9,65.2,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,21.7,0,0,43.5,0,0,0,21.7,21.7,0,0,0,21.7,21.7,0,0,0,0,0,-5.24,-4.05,13.35,5.58,-3.63,                          or_r3_guide_2_conversation_a_1.txt,10,4.5,46
or_r3_guide_21_conversation_a_2.txt,0,0,26.3,131.6,52.6,26.3,0,52.6,26.3,26.3,0,0,0,26.3,0,52.6,0,26.3,0,0,0,131.6,78.9,26.3,0,0,0,0,0,0,0,0,0,0,0,26.3,26.3,26.3,26.3,26.3,0,26.3,0,0,0,0,0,0,0,26.3,52.6,26.3,0,0,0,78.9,78.9,26.3,184.2,26.3,0,0,0,0,0,26.3,26.3,0,0,0,0,26.3,0,0,0,0,52.6,26.3,0,131.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6,0,0,0,0,0,0,0,0,0,52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,0,52.6,26.3,0,0,0,0,0,26.3,0,26.3,26.3,0,0,0,0,0,0,58.42,-5.73,-0.52,30.64,-3.63,                         or_r3_guide_21_conversation_a_2.txt,8.3,3.8,38
or_r3_guide_21_conversation_e_3.txt,60.6,0,30.3,151.5,0,0,0,0,60.6,0,0,0,0,0,0,0,0,0,0,0,0,363.6,60.6,90.9,0,0,0,30.3,0,0,0,30.3,30.3,0,0,90.9,30.3,30.3,0,0,0,0,0,0,0,0,0,0,0,0,30.3,30.3,0,0,0,90.9,60.6,30.3,181.8,0,0,0,0,0,0,30.3,30.3,30.3,30.3,0,0,60.6,0,0,0,0,0,0,0,151.5,90.9,60.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,0,0,0,0,0,0,0,30.3,0,0,30.3,30.3,60.6,0,0,0,0,0,-12.79,-0.12,9.14,0.61,-3.63,                         or_r3_guide_21_conversation_e_3.txt,7.5,4.3,33
or_r3_guide_22_conversation_e_3.txt,0,0,0,142.9,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,0,0,0,321.4,35.7,0,0,35.7,0,0,0,0,0,0,35.7,0,0,71.4,0,0,0,0,0,0,0,35.7,0,0,71.4,0,0,71.4,35.7,71.4,35.7,0,0,71.4,35.7,0,142.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.6,107.1,107.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.57,-4.14,-0.6,-6.61,1.78,                         or_r3_guide_22_conversation_e_3.txt,6.8,4.7,28
or_r3_guide_24_conversation_a_2.txt,21.3,0,63.8,127.7,21.3,0,0,21.3,0,42.6,0,0,0,0,0,0,0,0,0,0,0,276.6,106.4,21.3,0,0,0,0,0,0,0,0,42.6,0,42.6,21.3,0,0,0,0,0,0,0,0,0,0,0,0,21.3,0,0,0,0,0,0,85.1,21.3,0,148.9,0,0,0,0,0,0,0,0,21.3,0,0,0,21.3,0,21.3,0,0,0,148.9,0,170.2,63.8,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,0,0,0,0,0,0,0,0,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,0,0,0,0,0,0,0,0,0,42.6,0,0,21.3,0,0,-1.39,-5.73,-9.8,-6.61,-3.63,                         or_r3_guide_24_conversation_a_2.txt,9.8,4.6,47
or_r3_guide_24_conversation_a_3.txt,13.5,0,54.1,175.7,148.6,0,0,13.5,0,13.5,27,0,0,0,0,13.5,0,0,13.5,0,0,148.6,67.6,27,0,0,0,0,0,0,0,0,13.5,0,0,27,27,67.6,0,27,0,13.5,0,0,0,13.5,0,0,0,13.5,67.6,40.5,13.5,0,0,40.5,148.6,13.5,202.7,0,0,0,0,0,0,0,0,13.5,0,0,0,40.5,0,0,0,0,40.5,27,0,108.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,13.5,27,13.5,0,0,0,0,0,13.5,0,13.5,0,40.5,0,0,0,0,0,19.18,-5.73,0.38,27.17,0.73,                         or_r3_guide_24_conversation_a_3.txt,13,4,74
or_r3_guide_3_conversation_a_3.txt,20.8,0,20.8,166.7,62.5,0,0,20.8,0,20.8,0,0,0,0,0,0,0,0,20.8,0,0,250,104.2,20.8,20.8,41.7,0,0,0,0,0,0,20.8,0,0,0,0,20.8,0,20.8,0,0,0,20.8,0,0,0,20.8,0,0,20.8,41.7,20.8,0,0,41.7,104.2,20.8,166.7,0,20.8,0,0,0,0,0,0,20.8,0,20.8,0,62.5,0,0,0,0,62.5,62.5,0,208.3,0,104.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,20.8,20.8,0,20.8,20.8,0,0,0,0,0,0,0,0,20.8,20.8,0,0,41.7,0,0,4.52,-3.19,2.42,7.82,-0.47,                          or_r3_guide_3_conversation_a_3.txt,9,3.7,48
or_r3_guide_3_conversation_e_2.txt,0,0,0,96.8,32.3,0,0,0,32.3,0,0,0,0,0,0,0,0,0,0,0,0,322.6,129,32.3,0,0,0,0,0,0,0,0,32.3,0,32.3,64.5,64.5,0,0,32.3,0,0,0,0,0,0,0,0,0,32.3,0,32.3,0,0,0,64.5,64.5,32.3,161.3,0,0,0,0,0,0,0,0,0,0,32.3,0,32.3,0,0,0,0,0,32.3,0,129,193.5,32.3,0,0,0,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3,0,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3,0,0,0,0,0,-19.63,-5.73,-9.94,8.06,-3.63,                          or_r3_guide_3_conversation_e_2.txt,7.3,4.6,31
or_r3_guide_3_conversation_j_2.txt,0,0,0,111.1,83.3,0,0,0,27.8,0,0,0,0,0,0,0,0,27.8,0,0,0,222.2,55.6,55.6,0,0,0,27.8,0,0,0,0,27.8,0,0,27.8,27.8,27.8,0,55.6,0,0,0,0,0,0,0,0,0,0,55.6,55.6,0,0,0,83.3,111.1,0,138.9,27.8,0,0,0,0,0,27.8,0,0,0,0,0,83.3,27.8,0,0,0,27.8,0,0,111.1,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,0,0,0,0,0,0,0,27.8,0,0,0,0,0,0,0,0,0,27.8,0,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6,0,0,0,0,0,27.8,0,0,111.1,0,27.8,0,0,0,0,0,-1.76,-0.58,1.32,25.26,-3.63,                          or_r3_guide_3_conversation_j_2.txt,7.5,4,36
or_r3_guide_5_conversation_e_4.txt,15.6,0,31.3,93.8,0,0,0,15.6,31.3,0,0,0,0,0,0,0,0,0,0,0,0,406.3,109.4,93.8,0,15.6,0,0,0,0,0,15.6,31.3,0,31.3,31.3,0,15.6,0,0,0,15.6,0,0,0,0,0,0,0,15.6,15.6,15.6,0,0,0,125,46.9,0,109.4,0,0,0,0,0,0,0,0,15.6,0,15.6,0,46.9,0,0,0,0,15.6,31.3,0,250,78.1,93.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3,0,0,0,0,31.3,0,15.6,31.3,0,0,0,0,0,0,0,-20.74,-5.03,-2.04,3.37,-3.63,                          or_r3_guide_5_conversation_e_4.txt,13,4.9,64
or_r3_guide_5_conversation_e_5.txt,38.5,0,0,76.9,0,0,0,38.5,38.5,0,0,0,0,0,0,0,0,0,0,0,0,384.6,38.5,153.8,0,38.5,0,0,0,0,0,38.5,76.9,0,38.5,38.5,0,38.5,0,0,0,38.5,0,0,0,0,0,0,0,38.5,38.5,38.5,0,0,0,192.3,76.9,0,76.9,0,0,0,0,0,0,0,0,38.5,0,0,0,76.9,0,0,0,0,0,0,0,230.8,38.5,115.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0,0,38.5,0,38.5,38.5,0,0,0,0,0,0,0,-15.73,-4.02,7.06,17.94,-3.63,                          or_r3_guide_5_conversation_e_5.txt,6.3,5.2,26
or_r3_guide_5_conversation_e_6.txt,50,0,25,150,0,0,0,25,25,0,25,0,0,0,0,0,0,0,0,0,0,250,100,50,0,0,0,0,0,0,0,0,50,0,0,75,25,25,0,0,0,0,0,0,0,25,0,0,0,0,25,0,25,0,0,150,25,25,200,0,0,0,0,0,0,0,0,25,0,0,0,0,50,0,0,25,25,50,0,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,-4.71,-5.73,0.18,-0.65,4.44,                          or_r3_guide_5_conversation_e_6.txt,9.8,5,40
or_r3_guide_6_conversation_a_2.txt,0,0,0,148.9,0,0,0,0,0,21.3,0,0,0,0,0,0,0,0,0,0,0,276.6,63.8,42.6,21.3,21.3,0,0,0,0,0,0,0,0,0,63.8,0,0,0,0,0,0,0,0,0,0,21.3,0,0,21.3,0,21.3,0,0,0,106.4,21.3,0,191.5,0,21.3,0,0,0,0,21.3,0,0,0,0,0,42.6,0,0,0,0,42.6,21.3,0,148.9,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,0,0,42.6,21.3,21.3,0,0,0,0,0,0,42.6,21.3,0,0,0,0,0,0,-15.04,-4.08,-2.65,-6.61,-3.63,                          or_r3_guide_6_conversation_a_2.txt,9.8,4.4,47
or_r3_guide_7_conversation_e_7.txt,0,0,0,121.2,30.3,0,0,0,30.3,0,0,0,0,0,0,0,0,0,0,0,0,181.8,90.9,90.9,0,0,0,0,0,0,0,0,30.3,0,30.3,30.3,0,30.3,0,30.3,0,0,0,0,0,0,0,0,0,0,30.3,30.3,0,0,0,90.9,60.6,0,151.5,60.6,0,0,0,0,0,0,0,0,30.3,0,0,0,0,0,0,0,30.3,90.9,0,90.9,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,0,0,0,0,0,0,30.3,60.6,0,30.3,0,0,0,0,0,-15.65,-5.73,-7.56,14.38,-3.63,                          or_r3_guide_7_conversation_e_7.txt,7.3,4.1,33
or_r3_guide_8_conversation_a_2.txt,0,0,0,163.6,72.7,0,0,18.2,0,18.2,0,0,0,36.4,0,0,0,36.4,0,0,0,254.5,72.7,36.4,0,0,0,0,0,0,0,0,36.4,0,0,54.5,18.2,18.2,0,18.2,0,18.2,0,0,0,0,0,0,0,0,54.5,18.2,0,0,0,54.5,72.7,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5,36.4,0,145.5,72.7,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,0,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,0,0,0,0,0,0,0,0,18.2,18.2,0,18.2,0,0,0,0,0,0,0,18.2,54.5,0,54.5,0,0,0,0,0,23.42,-5.73,0.4,13.26,-3.63,                          or_r3_guide_8_conversation_a_2.txt,10.8,4.6,55
or_r3_guide_8_conversation_e_4.txt,47.6,0,0,190.5,0,0,0,0,47.6,0,0,0,0,0,0,0,0,0,0,0,0,428.6,47.6,47.6,0,0,0,0,0,0,0,0,95.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6,47.6,0,142.9,0,0,0,0,0,0,47.6,0,47.6,0,0,0,47.6,0,0,0,0,0,0,0,285.7,0,190.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2,0,0,47.6,0,0,0,0,0,0,0,0,47.6,0,47.6,0,0,0,0,0,-15.47,-5.73,7.59,-6.61,-3.63,                          or_r3_guide_8_conversation_e_4.txt,5.3,4.9,21
or_r3_guide_i23_conversation_e_5.txt,0,0,0,100,0,0,0,33.3,0,33.3,0,0,0,0,0,0,0,0,0,0,0,233.3,66.7,133.3,0,0,0,0,0,0,0,33.3,66.7,0,0,133.3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,33.3,0,0,0,233.3,0,0,133.3,0,0,0,0,0,0,0,0,0,0,0,0,33.3,66.7,0,0,0,33.3,33.3,0,133.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,0,0,0,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,0,33.3,0,0,0,0,0,0,0,33.3,0,0,0,0,0,0,0,-10.78,-5.73,10.37,-6.61,-3.63,                        or_r3_guide_i23_conversation_e_5.txt,7.3,4.5,30
or_r3_guide_i26_conversation_a_2.txt,41.7,0,0,125,41.7,0,0,0,0,0,0,0,0,20.8,0,0,0,20.8,0,0,0,166.7,83.3,62.5,0,20.8,20.8,0,0,0,0,20.8,0,0,20.8,104.2,41.7,0,0,20.8,0,0,0,0,0,0,0,0,0,0,20.8,41.7,0,0,0,83.3,62.5,0,166.7,0,20.8,0,0,0,0,0,0,20.8,0,0,0,41.7,0,0,0,0,20.8,41.7,0,145.8,20.8,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,20.8,0,20.8,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,20.8,0,41.7,0,0,20.8,20.8,0,6.41,-0.8,-3.36,2.86,-3.63,                        or_r3_guide_i26_conversation_a_2.txt,11,4.3,48
or_r3_guide_i26_conversation_a_4.txt,22.7,0,22.7,90.9,0,0,0,0,45.5,0,0,0,0,0,0,0,0,0,0,0,0,181.8,90.9,22.7,22.7,68.2,22.7,0,0,0,0,0,0,0,22.7,113.6,22.7,0,0,0,0,0,0,0,0,0,0,22.7,0,0,0,0,0,0,0,68.2,113.6,0,113.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,22.7,0,90.9,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,0,0,0,0,0,0,0,0,0,0,0,22.7,0,0,0,0,0,0,0,0,22.7,0,0,0,22.7,0,0,22.7,22.7,0,22.7,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,22.7,0,22.7,0,0,22.7,0,0,-11.67,2.42,-12.17,-6.61,-3.63,                        or_r3_guide_i26_conversation_a_4.txt,10,4.3,44
or_r3_guide_i28_conversation_a_2.txt,0,0,0,115.4,0,0,0,0,0,38.5,0,0,0,0,0,0,0,0,0,0,0,269.2,76.9,38.5,38.5,0,0,0,0,0,0,0,38.5,0,38.5,38.5,0,0,0,0,0,38.5,0,115.4,0,0,0,0,0,0,0,0,115.4,0,0,38.5,0,0,153.8,0,0,0,0,0,0,0,0,76.9,0,0,0,0,0,0,0,0,0,38.5,0,76.9,115.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0,0,0,0,0,0,0,38.5,0,0,0,0,0,-14.6,-4.46,-9.85,8.78,13.86,                        or_r3_guide_i28_conversation_a_2.txt,6,4.8,26
or_r3_guide_i32_conversation_a_1.txt,18.5,18.5,18.5,148.1,55.6,0,18.5,0,0,0,0,18.5,0,0,0,0,0,18.5,0,0,0,314.8,129.6,18.5,0,18.5,0,0,0,0,0,0,18.5,0,0,18.5,18.5,18.5,18.5,0,0,0,0,0,0,0,0,0,0,0,37,18.5,0,0,0,37,74.1,0,166.7,0,18.5,0,0,0,0,0,0,18.5,0,0,0,18.5,0,0,0,0,37,74.1,0,222.2,74.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,18.5,0,0,0,0,0,0,37,0,37,0,18.5,18.5,0,0,11.38,-4.9,1.21,3.78,-3.63,                        or_r3_guide_i32_conversation_a_1.txt,10.3,4.3,54
or_r3_guide_i32_conversation_e_2.txt,0,0,30.3,151.5,30.3,0,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.1,90.9,0,30.3,0,0,30.3,0,0,0,0,0,0,0,60.6,0,60.6,0,0,0,0,0,0,0,0,0,0,0,0,60.6,0,0,0,0,121.2,30.3,0,242.4,60.6,30.3,0,0,0,0,30.3,0,0,30.3,0,0,0,0,30.3,0,0,30.3,90.9,0,151.5,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,0,0,0,30.3,0,0,0,0,0,0,0,0,90.9,30.3,0,0,0,0,0,0,-5.52,0.88,-2.47,7.82,-3.63,                        or_r3_guide_i32_conversation_e_2.txt,6.8,4.7,33
or_r3_guide_i33_conversation_a_1.txt,0,0,0,113.2,37.7,0,0,18.9,18.9,0,0,0,0,0,0,0,0,18.9,0,0,0,283,113.2,56.6,0,0,0,0,0,0,0,0,18.9,0,18.9,75.5,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,18.9,0,0,0,0,75.5,56.6,0,113.2,0,18.9,0,0,0,0,0,0,0,0,0,0,18.9,0,0,37.7,18.9,0,94.3,0,188.7,56.6,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,0,0,0,37.7,0,0,0,0,0,0,0,18.9,0,0,0,0,0,0,0,-8.3,-5.73,-7.55,-6.61,-3.63,                        or_r3_guide_i33_conversation_a_1.txt,10.3,4.3,53
