file,private_vb,that_del,contract,vb_present,pro_2,do_pro,pro_dem,emphatic,pro_1,pro_it,vb_be,sub_conj_caus,disc_particle,pro_nom,hedge,amplifr,wh_ques,mod_poss,coord_conj_cls,wh_cls,prep_final,nn_all,prep,jj_attr,vb_past,pro_3,vb_perfect,vb_public,wh_rel_obj,wh_rel_subj,wh_rel_pipe,coord_conj_phrs,nn_nom,adv_time,adv_place,adv,infinitive,mod_pred,vb_suasive,sub_conj_cond,mod_necess,split_aux,conj_advl,passive_short,passive_by,passive_postnom,sub_conj_othr,th_vb,adv_down,jj_pred,mod_all,conj_all,passive_all,wh_all,wh_rel_all,jj_all,pro_all,vb_have,vb_all,vb_progress,that_rel,wh_comm_vb,wh_att_vb,wh_fact_vb,wh_likely_vb,comm_vb_other,att_vb_other,fact_vb_other,likely_vb_other,jj_att_pred,jj_epist_pred,jj_att_other,jj_epist_other,nn_stance_pp,det_nn_stance,nn_stance_other,all_indef_art,all_def_art,nn_stance_new,nn_common,nn_proper,nn_premod,,,,,,,,,,,,,,,,,,,,,th_vb_comm,th_vb_att,th_vb_fact,th_vb_likely,th_jj_att,th_jj_fact,th_jj_likely,th_nn_nonfact,th_nn_att,th_nn_fact,th_nn_likely,to_vb_speech,to_vb_mental,to_vb_desire,to_vb_effort,to_vb_prob,to_jj_certain,to_jj_able,to_jj_affect,to_jj_ease,to_jj_eval,to_nn_stance_all,advl_nonfact,advl_att,advl_fact,advl_likely,,th_vb_stance_all,th_jj_stance_all,th_nn_stance_all,th_stange_all,to_vb_stance_all,to_jj_stance_all,to_stance_all,advl_stance_all,,,,,,,,,,,,,,ipv_act,tpv_act,tpv_mental,tpv_mental,ipv_occur,pv_copular,pv_aspect,nn_human,nn_process,nn_cog,nn_abstact,nn_concrete,nn_technical,nn_quant,nn_place,nn_group,jj_size,jj_time,jj_color,jj_eval,jj_relation,jj_topic,vb_act,vb_comm,vb_mental,vb_cause,vb_occur,vb_exist,vb_aspect,,dim_1,dim_2,dim_3,dim_4,dim_5,file,tt_ratio,word_length,word_count
or_r3_22_e_3.txt,0,0,0,142.9,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,0,0,0,321.4,71.4,0,0,35.7,0,0,0,0,0,0,35.7,0,0,71.4,0,0,0,0,0,0,0,35.7,0,0,35.7,0,0,71.4,35.7,35.7,35.7,0,0,71.4,35.7,0,142.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.6,107.1,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.98,-4.14,-0.6,-6.61,1.78,                                            or_r3_22_e_3.txt,6.8,4.7,28
or_r3_24_a_3.txt,13.5,0,54.1,175.7,148.6,0,0,13.5,0,13.5,27,0,0,0,0,13.5,0,0,13.5,0,0,148.6,67.6,13.5,0,0,0,0,0,0,0,0,13.5,0,0,27,27,67.6,0,27,0,13.5,0,0,0,13.5,0,0,0,13.5,67.6,40.5,13.5,0,0,27,148.6,13.5,202.7,0,0,0,0,0,0,0,0,13.5,0,0,0,40.5,0,0,0,0,27,27,0,121.6,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,13.5,13.5,13.5,0,0,0,0,0,13.5,0,13.5,0,40.5,0,0,0,0,0,19.9,-5.73,0.38,27.17,0.73,                                            or_r3_24_a_3.txt,13,4,74
or_r3_3_a_2.txt,37,0,74.1,185.2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.4,148.1,0,0,0,0,0,0,37,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,37,37,37,37,148.1,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,111.1,222.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,-11.85,-5.73,8.6,2.21,-3.63,                                             or_r3_3_a_2.txt,6.3,4.6,27
or_r3_3_a_3.txt,20.8,0,20.8,166.7,62.5,0,0,20.8,0,20.8,0,0,0,0,0,0,0,0,20.8,0,0,270.8,104.2,0,20.8,41.7,0,0,0,0,0,0,20.8,0,0,0,0,20.8,0,20.8,0,0,0,20.8,0,0,0,20.8,0,0,20.8,41.7,20.8,0,0,20.8,104.2,20.8,166.7,0,20.8,0,0,0,0,0,0,20.8,0,20.8,0,62.5,0,0,0,0,62.5,62.5,0,229.2,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,20.8,20.8,0,20.8,20.8,0,0,0,0,0,0,0,0,20.8,20.8,0,0,41.7,0,0,5.05,-3.19,2.42,7.82,-0.47,                                             or_r3_3_a_3.txt,9,3.7,48
or_r3_4_a_1.txt,25,0,25,125,25,0,25,25,25,0,0,25,0,0,0,0,0,0,0,0,0,275,100,0,0,0,0,0,0,0,0,0,0,25,0,0,0,50,25,0,0,0,0,0,0,0,25,25,0,0,50,50,0,0,0,75,50,0,125,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,75,0,225,25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,25,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,14.15,-5.73,-6.17,13.36,-3.63,                                             or_r3_4_a_1.txt,8.5,4.6,40
or_r3_4_e_2.txt,0,0,32.3,193.5,0,0,32.3,0,0,0,32.3,0,0,0,0,0,0,0,0,0,0,290.3,129,0,0,0,0,0,0,0,0,0,32.3,0,0,0,0,32.3,0,0,0,0,0,0,0,0,0,0,0,32.3,32.3,0,0,0,0,96.8,0,0,193.5,0,0,0,0,0,0,32.3,0,0,0,0,0,32.3,0,0,0,0,64.5,64.5,0,96.8,96.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3,0,0,0,32.3,0,0,0,0,0,0,0,0,0,0,32.3,0,0,0,0,-5.27,-5.73,3.21,1.08,-3.63,                                             or_r3_4_e_2.txt,7.3,4.3,31
or_r3_5_e_4.txt,0,0,27,108.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.4,162.2,54.1,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.1,0,0,135.1,0,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,27,27,0,189.2,108.1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,-27.28,-5.73,-8.51,-6.61,-3.63,                                             or_r3_5_e_4.txt,8,4.7,37
or_r3_5_e_6.txt,50,0,25,125,0,0,0,25,25,0,25,0,0,0,0,0,0,0,0,0,0,300,100,50,0,0,0,0,0,0,0,0,50,0,0,75,25,25,0,0,0,0,0,0,0,25,0,0,0,0,25,0,25,0,0,125,25,25,175,0,0,0,0,0,0,0,0,25,0,0,0,0,50,0,0,25,25,50,0,150,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,-6.78,-5.73,0.18,-0.65,4.44,                                             or_r3_5_e_6.txt,9.8,5,40
or_r3_5_e_7.txt,25.6,0,25.6,102.6,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,0,0,0,384.6,128.2,51.3,0,0,0,0,0,0,0,0,25.6,0,25.6,0,25.6,25.6,25.6,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,0,0,128.2,25.6,0,153.8,0,0,0,0,0,0,25.6,0,0,0,25.6,0,25.6,0,0,0,0,25.6,25.6,0,205.1,102.6,102.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,25.6,25.6,0,0,0,0,25.6,0,0,25.6,0,0,0,25.6,0,0,0,0,0,0,-20.7,-5.73,-4.79,7.77,-3.63,                                             or_r3_5_e_7.txt,9,4.5,39
or_r3_5_j_1.txt,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,320,240,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,-14.5,-5.73,-27.1,-6.61,-3.63,                                             or_r3_5_j_1.txt,5,4.4,25
or_r3_6_a_2.txt,0,0,0,148.9,0,0,0,0,0,21.3,0,0,0,0,0,0,0,0,0,0,0,297.9,63.8,42.6,21.3,21.3,0,0,0,0,0,0,0,0,0,63.8,0,0,0,0,0,0,0,0,0,0,21.3,0,0,21.3,0,21.3,0,0,0,106.4,21.3,0,191.5,0,21.3,0,0,0,0,21.3,0,0,0,0,0,42.6,0,0,0,0,42.6,21.3,0,148.9,85.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,0,0,42.6,21.3,21.3,0,0,0,0,0,0,42.6,21.3,0,0,0,0,0,0,-15.43,-4.08,-2.65,-6.61,-3.63,                                             or_r3_6_a_2.txt,9.8,4.4,47
or_r3_6_e_2.txt,0,0,23.8,166.7,71.4,0,0,23.8,0,0,0,0,0,0,0,0,0,47.6,0,0,0,285.7,71.4,0,0,0,0,23.8,0,0,0,0,0,0,0,71.4,0,0,0,23.8,0,0,0,0,0,23.8,0,0,0,0,47.6,23.8,23.8,0,0,23.8,71.4,0,190.5,0,0,0,0,0,0,23.8,0,0,0,0,0,0,0,0,0,0,23.8,23.8,0,238.1,0,47.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6,0,47.6,0,0,0,0,0,0,0,0,47.6,0,23.8,0,0,0,0,0,10.79,-1.32,-3.08,4.22,4.05,                                             or_r3_6_e_2.txt,9.3,4.1,42
or_r3_6_j_1.txt,0,0,0,102.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.3,153.8,51.3,0,0,0,0,0,0,0,0,0,0,128.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3,0,0,102.6,0,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3,0,0,153.8,128.2,51.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,76.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.42,-5.73,-36.73,-6.61,-3.63,                                             or_r3_6_j_1.txt,8,4.2,39
or_r3_i23_e_3.txt,27.8,0,0,111.1,55.6,0,0,27.8,0,27.8,0,0,0,0,0,0,0,0,0,0,0,333.3,111.1,27.8,0,0,0,0,0,0,0,0,55.6,0,0,27.8,0,27.8,27.8,27.8,0,0,0,0,0,0,0,0,0,0,27.8,27.8,0,0,0,55.6,55.6,0,138.9,27.8,0,0,0,0,0,27.8,0,0,0,0,0,83.3,0,0,0,0,0,83.3,0,166.7,55.6,83.3,0,0,0,0,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,0,0,0,0,0,0,0,0,0,0,111.1,27.8,0,0,0,0,0,0,-5.56,-5.73,3.25,21.6,-3.63,                                           or_r3_i23_e_3.txt,7.8,4.8,36
or_r3_i23_j_2.txt,0,0,0,132.1,18.9,0,0,0,0,0,0,0,0,0,0,0,0,18.9,0,0,0,415.1,132.1,18.9,18.9,0,0,0,0,0,0,0,18.9,0,0,18.9,0,0,0,0,0,0,0,18.9,0,0,0,18.9,0,0,18.9,0,18.9,0,0,18.9,18.9,0,132.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7,18.9,0,245.3,94.3,75.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6,18.9,0,0,0,0,0,0,-17.91,-5.11,1.21,-6.61,-0.77,                                           or_r3_i23_j_2.txt,10.5,4.8,53
or_r3_i23_j_3.txt,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,433.3,133.3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,66.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.58,-5.73,0.97,-6.61,-3.63,                                           or_r3_i23_j_3.txt,5.8,4.3,30
or_r3_i24_e_3.txt,0,0,0,95.2,23.8,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,0,404.8,142.9,23.8,0,23.8,0,0,0,0,0,0,47.6,0,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,0,0,47.6,47.6,23.8,95.2,0,0,0,0,0,0,0,0,0,0,0,0,47.6,0,0,0,0,0,47.6,0,261.9,47.6,95.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,23.8,0,23.8,23.8,0,0,0,0,0,23.8,0,0,47.6,0,0,0,0,0,0,0,-17.28,-4.67,0.22,-6.61,-3.63,                                           or_r3_i24_e_3.txt,9,4.6,42
or_r3_i26_a_1.txt,0,0,0,122.4,0,0,20.4,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,306.1,102,20.4,0,0,0,0,0,20.4,0,0,61.2,0,0,81.6,0,0,0,0,0,20.4,0,20.4,0,20.4,0,0,0,0,0,0,40.8,0,20.4,20.4,0,0,142.9,0,20.4,0,0,0,0,0,0,0,0,0,0,20.4,0,0,0,0,20.4,102,0,204.1,40.8,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,20.4,0,0,0,0,20.4,0,0,20.4,0,0,0,0,0,0,0,-13.26,-5.73,10.79,1.56,6.05,                                           or_r3_i26_a_1.txt,9.5,4.6,49
or_r3_i26_a_2.txt,41.7,0,0,125,41.7,0,0,0,0,0,0,0,0,20.8,0,0,0,20.8,0,0,0,166.7,83.3,62.5,0,20.8,20.8,0,0,0,0,20.8,0,0,20.8,104.2,41.7,0,0,20.8,0,0,0,0,0,0,0,0,0,0,20.8,41.7,0,0,0,83.3,62.5,0,166.7,0,20.8,0,0,0,0,0,0,20.8,0,0,0,41.7,0,0,0,0,20.8,41.7,0,145.8,20.8,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,20.8,0,20.8,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,20.8,0,41.7,0,0,20.8,20.8,0,6.41,-0.8,-3.36,2.86,-3.63,                                           or_r3_i26_a_2.txt,10.8,4.3,48
or_r3_i30_a_2.txt,0,0,0,100,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,375,50,75,0,0,0,0,0,0,0,0,0,0,25,100,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,75,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0,175,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,75,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,-5.22,-5.73,-12.06,-6.61,0.16,                                           or_r3_i30_a_2.txt,7.8,4.8,40
or_r3_i31_a_7.txt,21.3,0,0,170.2,21.3,0,0,0,0,21.3,0,0,0,0,0,0,0,21.3,21.3,0,0,212.8,42.6,63.8,21.3,0,0,0,0,0,0,0,0,0,0,42.6,0,0,21.3,21.3,0,0,0,0,0,0,0,0,0,0,21.3,42.6,0,0,0,63.8,21.3,0,170.2,21.3,0,0,0,0,0,0,21.3,21.3,0,0,0,21.3,0,0,0,0,85.1,42.6,21.3,170.2,0,21.3,0,0,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6,0,0,0,21.3,0,0,0,0,0,0,0,63.8,0,21.3,21.3,0,21.3,0,0,2.98,-5.03,-1.44,9.93,-3.63,                                           or_r3_i31_a_7.txt,9.3,3.7,47
or_r3_i32_a_3.txt,0,0,24.4,122,24.4,0,0,0,0,24.4,24.4,0,0,0,0,0,0,24.4,0,0,0,292.7,146.3,24.4,0,0,0,0,0,0,0,0,73.2,0,0,0,0,24.4,0,0,0,0,0,0,0,0,0,0,0,24.4,48.8,0,0,0,0,122,24.4,0,122,0,24.4,0,0,0,0,0,0,0,0,0,0,24.4,0,0,0,0,48.8,48.8,0,170.7,48.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,0,0,24.4,24.4,0,0,0,0,0,0,0,0,0,0,0,0,24.4,0,0,-5.62,-5.73,6.05,-0.8,-3.63,                                           or_r3_i32_a_3.txt,8.3,4.5,41
or_r3_i33_a_1.txt,0,0,0,111.1,37,0,0,18.5,18.5,0,0,0,0,0,0,0,0,18.5,0,0,0,296.3,111.1,37,0,0,0,0,0,0,0,0,18.5,0,18.5,74.1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,18.5,0,0,0,0,55.6,55.6,0,111.1,0,18.5,0,0,0,0,0,0,0,0,0,0,18.5,0,0,37,18.5,0,92.6,0,203.7,55.6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,37,0,0,0,0,0,0,0,18.5,0,0,0,0,0,0,0,-7.8,-5.73,-7.4,-6.61,-3.63,                                           or_r3_i33_a_1.txt,10.5,4.3,54
or_r3_i35_e_2.txt,25.6,0,0,153.8,76.9,0,51.3,0,0,25.6,25.6,0,0,0,0,0,0,25.6,0,0,0,153.8,76.9,51.3,0,0,0,0,0,0,0,0,51.3,0,25.6,25.6,0,51.3,0,0,0,0,0,0,0,0,25.6,0,0,0,76.9,25.6,0,0,0,102.6,76.9,0,153.8,0,0,0,0,0,0,0,25.6,0,0,0,0,76.9,0,0,0,25.6,0,25.6,0,76.9,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,25.6,0,25.6,0,0,0,0,0,17.21,-5.73,-4.46,5.6,-3.63,                                           or_r3_i35_e_2.txt,9,4.3,39
or_r3_i36_a_6.txt,20,0,0,80,0,0,0,20,20,40,0,20,0,20,0,0,0,0,0,0,0,220,80,40,60,100,20,0,0,0,0,0,60,0,0,20,20,20,20,20,0,0,0,0,0,0,20,0,0,20,20,60,0,0,0,100,120,20,160,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,40,20,0,100,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,20,0,0,0,0,20,20,20,0,20,20,0,0,15.4,4.54,4,13.7,-3.63,                                           or_r3_i36_a_6.txt,11,4.6,50
or_r3_i38_e_4.txt,0,0,26.3,131.6,0,0,0,0,0,26.3,52.6,0,0,0,0,26.3,0,78.9,0,0,0,210.5,131.6,26.3,26.3,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,78.9,0,0,0,0,157.9,26.3,0,157.9,0,0,0,0,0,0,0,0,0,0,0,0,78.9,0,0,0,0,0,52.6,0,184.2,26.3,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,0,0,25.43,-3.69,0.97,-6.61,-3.63,                                           or_r3_i38_e_4.txt,9,4.2,38
or_r3_i40_a_1.txt,0,0,25.6,128.2,0,0,0,0,51.3,0,0,0,0,0,0,0,0,0,0,0,0,333.3,76.9,76.9,0,0,0,0,0,0,0,0,51.3,0,0,25.6,0,25.6,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,0,0,76.9,51.3,25.6,128.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9,0,0,205.1,25.6,51.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3,0,0,0,0,25.6,0,0,0,0,0,25.6,0,25.6,0,0,0,0,0,0,-18.7,-5.73,3.08,-0.5,-3.63,                                           or_r3_i40_a_1.txt,8.5,4.2,39
